NAME,SMILES
np646,CCCCCCCCCCCCCCCCCCCC(=O)N[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](C)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3NC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@@H](O)\C=C\CCCCCCCCCCCCCCC
np647,COC(=O)CCC1=C2NC(\C=C3/N=C(/C=C4\N\C(=C/C5=N/C(=C\2)/C(CCC(=O)OC)=C5C)C(C)=C4C=C)C(C)=C3C=C)=C1C
np648,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@@H](O)[C@]2([H])C[C@H](O)CC[C@]12C
np649,CC(=O)N[C@@H](CC(O)=O)C(O)=O
np650,CC(=O)N[C@H]1[C@H](O)O[C@H](COS(O)(=O)=O)[C@@H](O)[C@@H]1O
np651,CC1=C2NC(\C=C3/N=C(/C=C4\N\C(=C/C5=N/C(=C\2)/C(CC(O)=O)=C5CCC(O)=O)C(CC(O)=O)=C4CCC(O)=O)C(CC(O)=O)=C3CCC(O)=O)=C1CCC(O)=O
np652,OC(=O)COP(O)(O)=O
np653,C[C@H](O)[C@@H](O)C1=NC2=C(NC(N)=NC2=O)N=C1
np654,COC1=CC(=CC=C1O)C(O)CN
np655,CCCO
np656,OC(=O)CNC(=O)CC1=CC=CC=C1
np657,OC(C(O)=O)C1=CC=C(O)C=C1
np658,CCC(=O)OC(CC([O-])=O)C[N+](C)(C)C
np659,[H][C@]1(O[C@@](C[C@H](O)[C@H]1NC(C)=O)(O[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@@H]1O)C(O)=O)[C@H](O)[C@H](O)CO
np660,CCCCCCCCCCCCCCC(O)=O
np661,CCCCCCCCCCCCCCCCCC(O)=O
np662,NC(=O)N[C@@H](CC(O)=O)C(O)=O
np663,CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCC
np664,N[C@@H]1[C@@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)CO)C(O)=O
np665,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCC
np666,CCCCCCCC(=O)NCC(O)=O
np667,OC[C@@H](O)[C@@H](O)[C@@H]1O[C@@](O)(C[C@H](O)[C@H]1NC(=O)CO)C(O)=O
np668,N1C2=CC=C1\C=C1\C=CC(\C=C3\C=CC(\C=C4/N\C(\C=C4)=C/2)=N3)=N1
np669,OC(=O)CNC(=O)C1=CC=CC=C1O
np670,CC(=O)N[C@@H](C=O)[C@@H](O)[C@@H](O)[C@H](O)COS(O)(=O)=O
np671,OC(=O)C1=NC2=C(C=CC=C2)C=C1
np672,CC(=O)N[C@H]1C(O)O[C@H](COS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@@H]1O
np673,NC1=NC2=C(N=C(C=N2)C(O)C(O)CO)C(=O)N1
np674,CCCCCCCCC(O)=O
np675,CCCCCCCCCCCCCCCCCC(=O)OC(CC([O-])=O)C[N+](C)(C)C
np676,C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O
np677,N[C@@H](CCC1=C[N+](C[C@H](O)CC[C@H](N)C([O-])=O)=CC(O)=C1C[C@H](N)C(O)=O)C(O)=O
np678,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C
np679,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O
np680,OC(=O)CC[C@H](NC=N)C(O)=O
np681,NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
np682,CC(=O)NC(CCCNC(N)=O)C(O)=O
np683,OC(=O)CCCCCC(O)=O
np684,COC(=O)CCCC(O)=O
np685,COC(=O)CNC(=O)C1=CC=CC=C1
np686,OC(=O)CNC(=O)CCC1=CC=CC=C1
np687,CC(C)O
np688,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(O)C(O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
np689,CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O
np690,OC[C@@H](O)[C@@H](O)[C@@H](O)C(O)=O
np691,OCC(=O)[C@@H](O)[C@H](O)COP(O)(O)=O
np692,COC(=O)CCC1=C(CCC(=O)OC)/C2=C/C3=N/C(=C\C4=C(C(=O)OC)C(CCC(=O)OC)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(CCC(=O)OC)=C4CC(=O)OC)/C(CCC(=O)OC)=C3CC(=O)OC
np693,NCCC1=CNC=N1
np694,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C
np695,OC(=O)CCCCCCCCCCCCC(O)=O
np696,CC1=CC=C(O)C(O)=C1
np697,[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCCS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)CC2C[C@H](O)CC[C@]12C
np698,C[N+]1=CC(=CC=C1)C([O-])=O
np699,CC(C)CCC[C@@H](C)[C@H]1CCC2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C
np700,NC1=NC(=O)C2=C(N1)N=CC(=N2)[C@H](O)[C@@H](O)CO
np701,CC(C)[C@@H](C)\C=C\[C@@H](C)C1CCC2C3=CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C
np702,[H][C@@]12CC[C@H](C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C
np703,OC(=O)C1=NC2=C(O)C=CC=C2C(O)=C1
np704,CC(C)[C@H](N)C(O)=O
np705,CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=O
np706,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCCCCCCCCCCCCC)[C@H](C)CCCC(C)C
np707,[Cl-].[Fe+3].CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(C)C(C=C)=C([N-]4)/C=C4\N=C(\C=C\1/[N-]\2)C(C=C)=C4C)/C(C)=C3CCC(O)=O
np708,OC(=O)CCCCCCCCCC(O)=O
np709,[H][C@@]12C[C@H](O)CC[C@]1(C)C1C[C@H](O)[C@]3(C)[C@H](CCC3C1[C@@H](O)C2)[C@H](C)CCC(=O)NCCS(O)(=O)=O
np710,OC(=O)CCC1=C(CC(O)=O)/C2=C/C3=N/C(=C\C4=C(CC(O)=O)C(CCC(O)=O)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(CC(O)=O)=C4CCC(O)=O)/C(CCC(O)=O)=C3CC(O)=O
np711,CCCCC(O)=O
np712,OC(=O)CCCCCCC(O)=O
np713,OC(=O)CNC(=O)CC=C
np714,CC(=O)OCC[N+](C)(C)C
np715,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O
np716,CN1C=NC2=C1C(=O)N=C(N)N2
np717,CN1C=NC(CCN)=C1
np718,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C
np719,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C
np720,CCCC(CCC)C(=O)O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O
np721,NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O
np722,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C
np723,N[C@@H](CCCNC(N)=O)C(O)=O
np724,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1
np725,CN(C)C
np726,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2C[C@@H](CC[C@]12C)OS(O)(=O)=O
np727,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C
np728,O[C@H]1CC[C@H](CC(O)=O)CC1
np729,CCCCCCCCCCCCC(O)=O
np730,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N[C@@H](CC(O)=O)C(O)=O)N=CN=C12
np731,COC1=CC(CC(O)C(O)=O)=CC=C1O
np732,OC(=O)CCC1=C(CC(O)=O)/C2=C/C3=N/C(=C\C4=C(CCC(O)=O)C(CC(O)=O)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(CC(O)=O)=C4CCC(O)=O)/C(CCC(O)=O)=C3CC(O)=O
np733,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C
np734,CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@]3([H])[C@]4([H])CC[C@]([H])([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@]23[H])C1
np735,[H][C@@]12CCC(C(C)=O)[C@@]1(C)C[C@@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
np736,[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
np737,[H][C@]12C[C@H](O)CC[C@]1(C)C1C[C@H](O)[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCCS(O)(=O)=O
np738,C[N+](C)(C)[O-]
np739,C1=CC=NC=C1
np740,CCCCC(=O)NCC(O)=O
np741,N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O
np742,OC(=O)\C=C\C1=CC=CC=C1
np743,[H][C@@]12C[C@H](O)CC[C@]1(C)C1CC[C@]3(C)[C@H](CCC3C1[C@@H](O)[C@H]2O)[C@H](C)CCC(=O)NCCS(O)(=O)=O
np744,OC(=O)CCCCCCCC\C=C\C(O)=O
np745,CC(=O)C(=O)[C@H](N)[C@@H](O)[C@@H](OS(=O)(=O)O[C@@H]1[C@@H](COP(O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O)[C@H](O)CO
np746,O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O
np747,OC(=O)CCC1=C(CC(O)=O)/C2=C/C3=N/C(=C\C4=C(CCC(O)=O)C(CC(O)=O)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(CC(O)=O)=C4CCC(O)=O)/C(CC(O)=O)=C3CCC(O)=O
np748,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)\C=C\[C@@H](CC)C(C)C
np749,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12)C(O)=O
np750,O[C@H]1COC(=O)[C@@H]1O
np751,[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2CCCC[C@]12C
np752,NC1=NC(=O)C2=C(NCC(N2)C(O)C(O)CO)N1
np753,OC[C@@H](O)[C@H](O)C(O)=O
np754,CCCCCCCCCCCCCCCCCCCCCC(O)=O
np755,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
np756,CCCCCCCCCCC(O)=O
np757,C[C@]12C[C@H](O)C3C(CCC4C[C@H](O)CC[C@]34C)C1CC[C@]2(O)C(=O)CO
np758,CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
np759,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O
np760,OC(=O)CCCCCCC(=O)NCC(O)=O
np761,COC1=C(O)C=CC(\C=C\C(O)=O)=C1
np762,COC1=C(O)C=C(\C=C\C(O)=O)C=C1
np763,O[C@H]([C@@H](O)C(O)=O)C(O)=O
np764,OC1=CC=CC=C1O
np765,OC(=O)C\C(=C/C(O)=O)C(O)=O
np766,C\C=C(/C)C(=O)NCC(O)=O
np767,NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O2)C(=O)N1
np768,[H]OP(=O)(O[H])OP(=O)(O[H])OC\C=C(/C)CC\C=C(/C)CCC=C(C)C
np769,NC(=O)CCCCC1CCSS1
np770,CSCC1OC(OP(O)(O)=O)[C@H](O)[C@@H]1O
np771,NCCS(O)=O
np772,O[C@H]1[C@@H](O)[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1OP(O)(O)=O
np773,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)C[C@H]1C[C@@](C)(O)C(=O)O1
np774,NC1=NC(=O)C2=C(NCC(CN(C=O)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1
np775,OP([O-])([O-])=O
np776,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
np777,COC1=CC(=CC(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C1O)C(O)=O
np778,NC1=C(C=CC=C1)C(=O)CC(=O)C(O)=O
np779,NC1=NC2=C(N=C(CN2)[C@H](O)[C@H](O)COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(=O)N1
np780,[H][C@@]1(CC[C@@]2([H])C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)[C@@H](C)[C@]1([H])CC3)[C@H](C)CCC=C(C)C
np781,CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N=C1N
np782,OC(=N)CCCCC(S)CCS
np783,C[S+](CCCN)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N
np784,CC=O
np785,CCCCCCC(N)C(O)=O
np786,OC(=O)CCC(=O)C1=CC=CN=C1
np787,OC[C@H]1O[C@@H](OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O
np788,[H][C@@]12CC=C(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
np789,N[C@@H](CS(=O)=O)C(O)=O
np790,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O1
np791,O[C@H]1[C@@H](O)[C@H](NC(=N)CNC=O)O[C@@H]1COP(O)(O)=O
np792,O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O
np793,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OS(O)(=O)=O)[C@@H](O)[C@H]1O
np794,CNC(=O)CCC(=O)C1=CN=CC=C1
np795,NC(=O)N[C@@H](O)C(O)=O
np796,OC(=O)CCCC1=CC=CN=C1
np797,CC1=C(C=C)\C(NC1=O)=C\C1=C(C)C(CCC(O)=O)=C(N1)\C=C1/N\C(=C\C2=NC(=O)C(C=C)=C2C)C(C)=C1CCC(O)=O
np798,CN1CCCC1C1=CC=C[N+](C)=C1
np799,C[N+]1=CCCC1C1=CC=CN=C1
np800,CC(=C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np801,CN1C(CCC1=O)C1=C[N+](=CC=C1)C1OC(C(O)C(O)C1O)C([O-])=O
np802,OC(=O)CCC1N=CNC1=O
np803,CSCC[C@@H](NC=O)C(O)=O
np804,CC(C)(COP(O)(O)=O)C(O)C(=O)NCCC(O)=O
np805,O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OC2OC[C@@H](O)[C@H](O)[C@H]2O)OC([C@@H]1O)N1C=CC(=O)NC1=O
np806,CN(C)C1=CC=CC=C1
np807,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)C(O)=O
np808,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O
np809,[H][C@@]1(CC=C2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])CC3)[C@H](C)CCC=C(C)C
np810,OC(=O)C(=O)COP(O)(O)=O
np811,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCN(C)C
np812,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)C(=O)[C@H]1O
np813,O[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1
np814,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OS(O)(=O)=O
np815,OS([O-])=O
np816,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
np817,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCN=C(N)N)C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
np818,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O
np819,[OH-]
np820,CCC(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
np821,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O
np822,NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1
np823,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)CC1=CC=C(O)C=C1)C(O)=O
np824,CN1C(CCC1=O)C1=CN=CC=C1
np825,OC[C@@]1(OP(O)(O)=O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O
np826,N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O
np827,[O-]Cl
np828,OCC(O)C=O
np829,CC(CO)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12
np830,OC[C@H]1O[C@@H](OP(=O)(O)OCCC(C)CC\C=C(\C)CCC=C(C)C)[C@H](O)[C@@H](O)[C@@H]1O
